0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
0.26534,3664.3,4434.6,9.2592,32.171,47.376000000000005,2799.1,64.964,122.9,0.19833,91.811,49.994,2703.7,25.346,50.095,3331.3,22.9,66.387,0.0,270.88,102.48,91.823,31.798000000000002,15.075999999999999,18.753,6.0535,16.921,4.0681,32.138000000000005,22.051,13.117,0.92158,16.486,5.422000000000001,6.6386,3.2267,0.011168,0.59614,0.1899,53.906000000000006,43.818000000000005
0.26433,3667.7,4436.9,9.2086,32.266,47.548,2799.1,65.444,122.9,0.19952999999999999,91.786,48.896,2703.2,25.561999999999998,49.398,3331.1,22.799,66.359,-0.50729,270.88,102.47,91.816,31.798000000000002,15.075999999999999,18.753,6.0535,16.921,4.0681,32.138000000000005,22.051,13.117,0.92158,16.486,5.422000000000001,6.6386,3.2267,0.011168,0.59614,0.1899,53.906000000000006,43.818000000000005
0.26234,3688.9,4446.5,9.2462,31.943,47.412,2798.8,63.924,122.9,0.19747,91.78200000000001,48.382,2703.9,25.412,48.526,3330.9,22.76,66.378,-0.30138000000000004,270.67,102.48,91.833,31.798000000000002,15.075999999999999,18.753,6.0535,16.921,4.0681,32.138000000000005,22.051,13.117,0.92158,16.486,5.422000000000001,6.6386,3.2267,0.011168,0.59614,0.1899,53.906000000000006,43.818000000000005
0.26534,3677.9,4418.3,9.2823,32.007,47.396,2799.8,64.532,122.9,0.19707,91.771,51.5,2703.6,25.438000000000002,49.06399999999999,3331.4,22.851,66.383,-0.34029,270.7,102.47,91.863,31.798000000000002,15.075999999999999,18.753,6.0535,16.921,4.0681,32.138000000000005,22.051,13.117,0.92158,16.486,5.422000000000001,6.6386,3.2267,0.011168,0.59614,0.1899,53.906000000000006,43.818000000000005
0.26605999999999996,3643.2,4473.0,9.2345,32.373000000000005,47.394,2799.1,65.518,122.89,0.19577,91.78299999999999,50.748999999999995,2703.8,25.191,49.513999999999996,3331.1,22.895,66.37899999999999,-0.049027,270.53,102.47,91.87799999999999,31.798000000000002,15.075999999999999,18.753,6.0535,16.921,4.0681,32.138000000000005,22.051,13.117,0.92158,16.486,5.422000000000001,6.6386,3.2267,0.011168,0.59614,0.1899,53.906000000000006,43.818000000000005
0.26329,3683.8,4401.6,9.2266,31.934,47.51,2799.3,65.131,122.9,0.19783,91.76,50.628,2703.3,25.236,49.375,3332.4,22.948,66.36399999999999,-0.0025876,271.25,102.48,91.85799999999999,31.798000000000002,15.075999999999999,18.753,6.0535,16.921,4.0681,32.138000000000005,22.051,13.117,0.92158,16.486,5.422000000000001,6.6386,3.2267,0.011168,0.59614,0.1899,53.906000000000006,43.818000000000005
0.26376,3665.1,4436.6,9.3421,31.974,47.431999999999995,2798.9,65.124,122.9,0.20057,91.756,48.637,2704.0,25.386,49.148,3332.0,22.845,66.351,-0.7759699999999999,271.06,102.47,91.818,31.798000000000002,15.075999999999999,18.753,6.0535,16.921,4.0681,32.138000000000005,22.051,13.117,0.92158,16.486,5.422000000000001,6.6386,3.2267,0.011168,0.59614,0.1899,53.906000000000006,43.818000000000005
0.26361999999999997,3685.9,4433.1,9.255,32.238,47.471000000000004,2799.6,65.244,122.92,0.1965,91.742,51.278999999999996,2704.7,25.448,50.333,3331.8,22.744,66.366,-1.7942,270.9,102.49,91.964,31.798000000000002,15.075999999999999,18.753,6.0535,16.921,4.0681,32.138000000000005,22.051,13.117,0.92158,16.486,5.422000000000001,6.6386,3.2267,0.011168,0.59614,0.1899,53.906000000000006,43.818000000000005
0.2644,3683.0,4425.6,9.2327,32.193000000000005,47.31399999999999,2799.7,64.743,122.91,0.19658,91.803,50.049,2704.5,25.229,49.431000000000004,3331.8,22.715,66.36399999999999,-2.4822,271.3,102.48,92.098,31.798000000000002,15.075999999999999,18.753,6.0535,16.921,4.0681,32.138000000000005,22.051,13.117,0.92158,16.486,5.422000000000001,6.6386,3.2267,0.011168,0.59614,0.1899,53.906000000000006,43.818000000000005
0.26632,3647.2,4402.0,9.2045,32.334,47.277,2800.1,64.87100000000001,122.91,0.19674,91.853,52.443999999999996,2704.4,25.316,50.941,3332.6,22.930999999999997,66.352,0.034929,271.14,102.49,92.17399999999999,31.798000000000002,15.075999999999999,18.753,6.0535,16.921,4.0681,32.138000000000005,22.051,13.117,0.92158,16.486,5.422000000000001,6.6386,3.2267,0.011168,0.59614,0.1899,53.906000000000006,43.818000000000005
0.2658,3665.1,4444.4,9.2946,32.132,47.631,2800.1,64.998,122.89,0.19905,91.868,50.285,2704.6,25.228,49.625,3332.9,22.776,66.363,0.5301100000000001,271.47,102.47,91.917,31.798000000000002,15.075999999999999,18.753,6.0535,16.921,4.0681,32.138000000000005,22.051,13.117,0.92158,16.486,5.422000000000001,6.6386,3.2267,0.011168,0.59614,0.1899,53.906000000000006,43.818000000000005
0.26545,3701.5,4449.7,9.2551,32.294000000000004,47.316,2800.6,65.477,122.91,0.19896,91.87200000000001,49.301,2705.6,25.225,50.458999999999996,3332.5,22.788,66.362,0.29886,270.74,102.47,91.995,31.594,15.255,19.317999999999998,5.9807,17.264,4.0748,32.311,22.125999999999998,13.302999999999999,0.8756799999999999,16.584,5.4044,6.5802,3.3025,0.011168,0.59614,0.1899,53.906000000000006,43.818000000000005
0.26705,3670.0,4464.0,9.3455,31.695,47.513000000000005,2800.4,64.297,122.91,0.19802,91.85,49.333999999999996,2704.8,25.494,49.277,3332.0,22.921,66.38600000000001,1.6633,271.01,102.44,91.84,31.594,15.255,19.317999999999998,5.9807,17.264,4.0748,32.311,22.125999999999998,13.302999999999999,0.8756799999999999,16.584,5.4044,6.5802,3.3025,0.011168,0.59614,0.1899,53.906000000000006,43.818000000000005
0.26516,3684.4,4420.7,9.1203,31.834,46.85,2800.3,64.67399999999999,122.89,0.19925,91.837,48.86,2704.3,25.611,49.617,3332.3,22.796999999999997,66.368,1.7586,270.85,102.45,91.836,31.594,15.255,19.317999999999998,5.9807,17.264,4.0748,32.311,22.125999999999998,13.302999999999999,0.8756799999999999,16.584,5.4044,6.5802,3.3025,0.011168,0.59614,0.1899,53.906000000000006,43.818000000000005
0.267,3646.1,4420.0,9.2138,32.186,47.748000000000005,2799.8,64.859,122.92,0.19838,91.805,50.376999999999995,2704.1,25.252,50.978,3332.6,23.044,66.385,1.16,270.8,102.49,91.859,31.594,15.255,19.317999999999998,5.9807,17.264,4.0748,32.311,22.125999999999998,13.302999999999999,0.8756799999999999,16.584,5.4044,6.5802,3.3025,0.011168,0.59614,0.1899,53.906000000000006,43.818000000000005
0.26697,3689.5,4427.5,9.2425,32.282,47.369,2800.0,64.602,122.88,0.20134000000000002,91.851,50.383,2704.4,25.355,49.863,3332.1,22.798000000000002,66.383,-1.8578,271.16,102.45,92.09200000000001,31.594,15.255,19.317999999999998,5.9807,17.264,4.0748,32.311,22.125999999999998,13.302999999999999,0.8756799999999999,16.584,5.4044,6.5802,3.3025,0.011168,0.59614,0.1899,53.906000000000006,43.818000000000005
0.26626,3661.8,4388.6,9.1819,32.171,47.292,2800.5,65.655,122.9,0.19892,91.869,50.375,2704.7,25.223000000000003,49.77,3332.5,22.801,66.388,1.3305,271.34,102.45,92.09700000000001,31.594,15.255,19.317999999999998,5.9807,17.264,4.0748,32.311,22.125999999999998,13.302999999999999,0.8756799999999999,16.584,5.4044,6.5802,3.3025,0.011168,0.59614,0.1899,53.906000000000006,43.818000000000005
0.26368,3661.9,4424.7,9.1116,32.135,47.416000000000004,2799.9,64.264,122.9,0.20054,91.865,49.855,2704.3,25.546,50.199,3332.9,22.884,66.405,0.94965,270.94,102.45,91.811,31.594,15.255,19.317999999999998,5.9807,17.264,4.0748,32.311,22.125999999999998,13.302999999999999,0.8756799999999999,16.584,5.4044,6.5802,3.3025,0.011168,0.59614,0.1899,53.906000000000006,43.818000000000005
0.26600999999999997,3681.0,4437.1,9.2547,31.737,47.625,2799.6,64.178,122.89,0.20178,91.81200000000001,50.332,2704.4,25.518,50.648999999999994,3332.4,23.000999999999998,66.385,1.0248,271.0,102.46,91.661,31.594,15.255,19.317999999999998,5.9807,17.264,4.0748,32.311,22.125999999999998,13.302999999999999,0.8756799999999999,16.584,5.4044,6.5802,3.3025,0.011168,0.59614,0.1899,53.906000000000006,43.818000000000005
0.26611,3637.9,4435.7,9.1328,32.277,47.395,2798.7,65.149,122.9,0.19984000000000002,91.765,48.305,2704.2,25.201,49.62,3332.1,22.849,66.411,0.9809100000000001,270.81,102.48,91.67200000000001,31.594,15.255,19.317999999999998,5.9807,17.264,4.0748,32.311,22.125999999999998,13.302999999999999,0.8756799999999999,16.584,5.4044,6.5802,3.3025,0.011168,0.59614,0.1899,53.906000000000006,43.818000000000005
0.26546,3632.1,4454.7,9.2294,32.03,47.258,2798.8,64.42699999999999,122.91,0.19735999999999998,91.71,49.272,2703.8,25.53,50.611000000000004,3331.1,22.956,66.389,-0.9070299999999999,270.95,102.48,91.679,31.594,15.255,19.317999999999998,5.9807,17.264,4.0748,32.311,22.125999999999998,13.302999999999999,0.8756799999999999,16.584,5.4044,6.5802,3.3025,0.011168,0.59614,0.1899,53.906000000000006,43.818000000000005
0.26494,3675.9,4449.6,9.3048,32.005,47.511,2798.9,64.835,122.88,0.19773,91.67200000000001,50.799,2703.2,25.465999999999998,51.403999999999996,3330.3,22.778000000000002,66.37100000000001,-1.8463,270.69,102.48,91.712,31.959,15.084000000000001,18.76,6.0121,16.734,4.0883,31.999000000000002,22.151,12.879000000000001,0.8798600000000001,16.425,5.4348,6.6826,3.1618,0.011168,0.59614,0.1899,53.906000000000006,43.818000000000005
0.2657,3678.7,4430.4,9.1624,32.121,46.946000000000005,2799.3,64.37100000000001,122.88,0.20055,91.682,48.497,2703.7,25.230999999999998,50.09,3330.7,22.925,66.357,-0.9162600000000001,271.04,102.5,91.834,31.959,15.084000000000001,18.76,6.0121,16.734,4.0883,31.999000000000002,22.151,12.879000000000001,0.8798600000000001,16.425,5.4348,6.6826,3.1618,0.011168,0.59614,0.1899,53.906000000000006,43.818000000000005
0.26491,3669.1,4419.0,9.2065,32.211,47.527,2798.9,65.40899999999999,122.92,0.20097,91.694,49.32,2703.8,25.195,49.498000000000005,3331.3,22.986,66.362,3.2863,270.83,102.49,91.885,31.959,15.084000000000001,18.76,6.0121,16.734,4.0883,31.999000000000002,22.151,12.879000000000001,0.8798600000000001,16.425,5.4348,6.6826,3.1618,0.011168,0.59614,0.1899,53.906000000000006,43.818000000000005
0.26749,3656.4,4426.9,9.3238,32.188,47.255,2799.2,66.197,122.88,0.19654000000000002,91.711,49.768,2704.2,25.066999999999997,49.126999999999995,3331.3,22.795,66.362,-1.3136,271.23,102.5,92.04700000000001,31.959,15.084000000000001,18.76,6.0121,16.734,4.0883,31.999000000000002,22.151,12.879000000000001,0.8798600000000001,16.425,5.4348,6.6826,3.1618,0.011168,0.59614,0.1899,53.906000000000006,43.818000000000005
0.26552,3667.6,4442.0,9.1813,32.321999999999996,47.498999999999995,2799.6,64.48899999999999,122.9,0.19835999999999998,91.772,49.336999999999996,2704.4,25.153000000000002,50.478,3332.4,22.869,66.343,-0.34086,270.97,102.52,91.973,31.959,15.084000000000001,18.76,6.0121,16.734,4.0883,31.999000000000002,22.151,12.879000000000001,0.8798600000000001,16.425,5.4348,6.6826,3.1618,0.0036408,0.59535,0.17858,54.352,44.075
0.26746,3675.6,4436.2,9.2644,32.111,47.68899999999999,2800.2,65.079,122.9,0.19956,91.787,49.301,2705.0,25.458000000000002,49.361000000000004,3332.3,22.787,66.337,-1.9939,270.6,102.48,91.92299999999999,31.959,15.084000000000001,18.76,6.0121,16.734,4.0883,31.999000000000002,22.151,12.879000000000001,0.8798600000000001,16.425,5.4348,6.6826,3.1618,0.0036408,0.59535,0.17858,54.352,44.075
0.26778,3634.2,4460.5,9.1927,32.049,47.802,2800.4,65.158,122.89,0.19682,91.781,48.968,2704.7,25.474,48.567,3332.5,22.941999999999997,66.343,-1.0197,271.04,102.48,91.801,31.959,15.084000000000001,18.76,6.0121,16.734,4.0883,31.999000000000002,22.151,12.879000000000001,0.8798600000000001,16.425,5.4348,6.6826,3.1618,0.0036408,0.59535,0.17858,54.352,44.075
0.26574000000000003,3682.8,4474.5,9.2047,32.405,47.513999999999996,2799.7,64.565,122.92,0.19959000000000002,91.76899999999999,49.42100000000001,2704.5,25.261999999999997,50.648999999999994,3331.9,22.929000000000002,66.362,-0.043233,270.9,102.48,91.72399999999999,31.959,15.084000000000001,18.76,6.0121,16.734,4.0883,31.999000000000002,22.151,12.879000000000001,0.8798600000000001,16.425,5.4348,6.6826,3.1618,0.0036408,0.59535,0.17858,54.352,44.075
0.26705,3667.3,4443.3,9.2644,32.107,47.137,2800.5,64.551,122.89,0.20002999999999999,91.73,49.16,2705.0,25.416999999999998,51.106,3332.7,22.663,66.359,1.5105,271.26,102.47,91.89200000000001,31.959,15.084000000000001,18.76,6.0121,16.734,4.0883,31.999000000000002,22.151,12.879000000000001,0.8798600000000001,16.425,5.4348,6.6826,3.1618,0.0036408,0.59535,0.17858,54.352,44.075
